,date,open,close,high,low,volume,code
4322,2019-10-14,1080.186,1074.186,1081.846,1064.186,27187.0,sh600519
4323,2019-10-15,1074.186,1105.186,1109.866,1071.216,40034.0,sh600519
4324,2019-10-16,1062.186,1064.186,1081.686,1054.186,59150.0,sh600519
4325,2019-10-17,1070.186,1077.516,1080.846,1056.686,30508.0,sh600519
4326,2019-10-18,1073.186,1069.976,1084.176,1065.876,28291.0,sh600519
4327,2019-10-21,1066.046,1062.686,1073.086,1057.486,25274.0,sh600519
4328,2019-10-22,1072.186,1064.986,1075.686,1058.076,19309.0,sh600519
4329,2019-10-23,1062.186,1053.096,1072.186,1050.296,23080.0,sh600519
4330,2019-10-24,1059.136,1044.456,1060.186,1041.346,26178.0,sh600519
4331,2019-10-25,1047.486,1065.536,1066.686,1037.216,25998.0,sh600519
4332,2019-10-28,1060.196,1072.476,1075.196,1059.186,22485.0,sh600519
4333,2019-10-29,1075.296,1087.186,1094.146,1071.956,27803.0,sh600519
4334,2019-10-30,1084.186,1077.986,1086.886,1070.186,21254.0,sh600519
4335,2019-10-31,1090.186,1074.196,1092.186,1070.336,25909.0,sh600519
4336,2019-11-01,1075.186,1079.186,1086.136,1066.686,22811.0,sh600519
4337,2019-11-04,1084.186,1093.776,1104.176,1083.186,26737.0,sh600519
4338,2019-11-05,1093.686,1093.186,1099.186,1086.186,22254.0,sh600519
4339,2019-11-06,1091.186,1087.186,1098.186,1083.066,19737.0,sh600519
4340,2019-11-07,1090.696,1095.556,1096.066,1083.186,16167.0,sh600519
4341,2019-11-08,1099.186,1099.186,1109.836,1095.696,24512.0,sh600519
4342,2019-11-11,1095.686,1093.186,1100.386,1087.696,17342.0,sh600519
4343,2019-11-12,1098.186,1095.786,1103.786,1092.396,19150.0,sh600519
4344,2019-11-13,1101.186,1118.186,1121.986,1094.186,31977.0,sh600519
4345,2019-11-14,1121.186,1124.186,1134.186,1116.186,23521.0,sh600519
4346,2019-11-15,1124.186,1119.086,1127.096,1115.686,16340.0,sh600519
4347,2019-11-18,1119.306,1121.466,1123.636,1112.186,18037.0,sh600519
4348,2019-11-19,1122.186,1126.506,1135.796,1119.206,20623.0,sh600519
4349,2019-11-20,1124.186,1127.936,1133.696,1122.246,15280.0,sh600519
4350,2019-11-21,1125.186,1125.486,1129.696,1115.246,19187.0,sh600519
4351,2019-11-22,1117.186,1088.186,1123.186,1079.186,47054.0,sh600519
4352,2019-11-25,1082.236,1076.246,1088.186,1066.246,38281.0,sh600519
4353,2019-11-26,1080.866,1079.186,1092.786,1077.186,40239.0,sh600519
4354,2019-11-27,1086.986,1084.136,1090.806,1078.696,19848.0,sh600519
4355,2019-11-28,1089.156,1069.986,1091.696,1063.206,28844.0,sh600519
4356,2019-11-29,1059.686,1023.186,1059.686,1007.076,82397.0,sh600519
4357,2019-12-02,1012.386,1027.186,1034.206,1012.386,30784.0,sh600519
4358,2019-12-03,1027.186,1012.186,1027.186,1011.926,27340.0,sh600519
4359,2019-12-04,1034.186,1016.516,1038.846,1012.186,35283.0,sh600519
4360,2019-12-05,1019.186,1023.986,1026.196,1012.186,21338.0,sh600519
4361,2019-12-06,1030.156,1064.186,1064.186,1024.286,39506.0,sh600519
4362,2019-12-09,1069.186,1052.886,1070.186,1050.286,21824.0,sh600519
4363,2019-12-10,1053.786,1058.586,1059.186,1045.186,15086.0,sh600519
4364,2019-12-11,1062.186,1053.166,1064.936,1049.736,14567.0,sh600519
4365,2019-12-12,1050.186,1031.186,1054.126,1024.266,29409.0,sh600519
4366,2019-12-13,1040.186,1057.186,1059.186,1040.186,30000.0,sh600519
4367,2019-12-16,1057.186,1042.106,1057.186,1032.126,30936.0,sh600519
4368,2019-12-17,1043.886,1064.166,1067.786,1037.216,42616.0,sh600519
4369,2019-12-18,1068.186,1062.186,1069.386,1058.186,19640.0,sh600519
4370,2019-12-19,1057.186,1051.586,1057.186,1046.186,19552.0,sh600519
4371,2019-12-20,1056.366,1040.486,1056.366,1035.686,23563.0,sh600519
4372,2019-12-23,1033.186,1043.486,1056.686,1030.186,25919.0,sh600519
4373,2019-12-24,1047.186,1042.186,1049.186,1039.186,11823.0,sh600519
4374,2019-12-25,1037.186,1027.886,1037.186,1024.196,24305.0,sh600519
4375,2019-12-26,1026.186,1029.286,1036.166,1014.176,22877.0,sh600519
4376,2019-12-27,1044.186,1057.186,1066.186,1044.186,47066.0,sh600519
4377,2019-12-30,1064.386,1079.986,1089.686,1064.386,40760.0,sh600519
4378,2019-12-31,1077.186,1077.186,1082.186,1070.696,22588.0,sh600519
4379,2020-01-02,1022.186,1024.186,1039.246,1010.186,148099.0,sh600519
4380,2020-01-03,1011.186,972.746,1011.186,971.086,130318.0,sh600519
4381,2020-01-06,965.046,972.176,987.086,961.486,63414.0,sh600519
4382,2020-01-07,971.686,988.716,993.186,970.586,47853.0,sh600519
4383,2020-01-08,979.236,982.326,989.686,976.766,25008.0,sh600519
4384,2020-01-09,988.186,996.886,999.576,984.186,37405.0,sh600519
4385,2020-01-10,1003.186,1006.686,1010.176,996.686,35975.0,sh600519
4386,2020-01-13,1006.686,1018.456,1023.386,1006.186,38515.0,sh600519
4387,2020-01-14,1018.386,1001.586,1019.076,997.186,35144.0,sh600519
4388,2020-01-15,1003.196,1006.316,1015.786,999.186,26029.0,sh600519
4389,2020-01-16,1013.056,1001.186,1013.056,996.766,23191.0,sh600519
4390,2020-01-17,1004.186,1001.686,1006.966,995.196,23472.0,sh600519
4391,2020-01-20,1006.046,985.186,1006.046,976.186,35391.0,sh600519
4392,2020-01-21,975.186,969.486,981.186,966.486,32874.0,sh600519
4393,2020-01-22,964.186,969.696,978.186,949.566,36200.0,sh600519
4394,2020-01-23,970.186,946.986,970.186,931.186,53468.0,sh600519
4395,2020-02-03,879.186,898.106,904.866,874.186,123442.0,sh600519
4396,2020-02-04,909.186,932.196,951.186,905.196,62624.0,sh600519
4397,2020-02-05,944.186,944.176,948.186,927.216,47418.0,sh600519
4398,2020-02-06,953.616,965.186,969.186,946.206,47171.0,sh600519
4399,2020-02-07,964.196,970.186,971.186,955.206,31278.0,sh600519
4400,2020-02-10,956.186,960.676,968.786,951.386,30533.0,sh600519
4401,2020-02-11,957.186,992.186,993.866,956.986,47917.0,sh600519
4402,2020-02-12,983.186,991.456,992.976,980.066,28125.0,sh600519
4403,2020-02-13,992.186,985.186,1008.076,982.196,30357.0,sh600519
4404,2020-02-14,984.636,982.186,987.696,977.296,23287.0,sh600519
4405,2020-02-17,976.686,988.006,990.376,976.586,27028.0,sh600519
4406,2020-02-18,984.196,978.186,991.066,977.186,26664.0,sh600519
4407,2020-02-19,979.186,990.686,995.686,972.186,37051.0,sh600519
4408,2020-02-20,990.886,1012.186,1018.186,989.596,46802.0,sh600519
4409,2020-02-21,1005.646,1007.066,1017.726,1004.196,28940.0,sh600519
4410,2020-02-24,999.686,981.366,1004.186,979.686,38650.0,sh600519
4411,2020-02-25,972.186,968.996,976.276,962.066,38385.0,sh600519
4412,2020-02-26,956.186,967.886,978.186,949.186,43560.0,sh600519
4413,2020-02-27,970.186,981.576,989.176,970.186,34498.0,sh600519
4414,2020-02-28,964.486,951.186,976.186,944.156,49946.0,sh600519
4415,2020-03-02,944.296,980.196,990.736,944.196,47663.0,sh600519
4416,2020-03-03,992.186,1007.186,1013.066,992.186,50250.0,sh600519
4417,2020-03-04,1019.186,1023.106,1033.186,1010.426,53792.0,sh600519
4418,2020-03-05,1030.496,1065.186,1069.176,1024.746,62426.0,sh600519
4419,2020-03-06,1057.186,1049.686,1070.186,1046.166,30641.0,sh600519
4420,2020-03-09,1029.186,1008.196,1029.186,1005.496,43404.0,sh600519
4421,2020-03-10,1007.186,1050.186,1062.186,1007.186,58062.0,sh600519
4422,2020-03-11,1049.686,1052.706,1063.766,1035.186,35548.0,sh600519
4423,2020-03-12,1035.406,1032.686,1047.186,1019.286,36631.0,sh600519
4424,2020-03-13,984.186,1006.216,1023.166,974.186,75885.0,sh600519
4425,2020-03-16,998.166,961.186,1002.136,956.186,51233.0,sh600519
4426,2020-03-17,949.186,939.286,972.186,905.306,79359.0,sh600519
4427,2020-03-18,934.186,902.176,954.186,902.176,73460.0,sh600519
4428,2020-03-19,888.176,890.186,909.186,854.286,102265.0,sh600519
4429,2020-03-20,905.186,929.466,937.186,905.186,60139.0,sh600519
4430,2020-03-23,894.186,913.186,929.466,885.706,48472.0,sh600519
4431,2020-03-24,937.186,950.186,953.066,929.186,46651.0,sh600519
4432,2020-03-25,982.166,974.286,985.546,968.386,37049.0,sh600519
4433,2020-03-26,967.516,959.106,985.386,956.186,30049.0,sh600519
4434,2020-03-27,979.186,969.686,986.186,969.196,36261.0,sh600519
4435,2020-03-30,954.436,966.186,971.186,951.186,30687.0,sh600519
4436,2020-03-31,976.186,1005.186,1009.186,975.986,47984.0,sh600519
4437,2020-04-01,1011.186,997.186,1023.186,997.186,33205.0,sh600519
4438,2020-04-02,998.186,1039.186,1039.186,998.066,45206.0,sh600519
4439,2020-04-03,1033.216,1033.976,1042.146,1026.166,27618.0,sh600519
4440,2020-04-07,1056.136,1054.136,1060.686,1043.076,43488.0,sh600519
4441,2020-04-08,1046.186,1053.946,1060.496,1046.186,24224.0,sh600519
4442,2020-04-09,1060.186,1052.686,1063.186,1042.146,22817.0,sh600519
4443,2020-04-10,1052.066,1059.186,1075.686,1047.686,27804.0,sh600519
4444,2020-04-13,1059.186,1056.486,1064.166,1042.686,15981.0,sh600519
4445,2020-04-14,1070.186,1079.286,1085.736,1060.186,36800.0,sh600519
4446,2020-04-15,1086.186,1083.786,1098.176,1081.286,29332.0,sh600519
4447,2020-04-16,1087.156,1091.286,1091.286,1078.286,21728.0,sh600519
4448,2020-04-17,1104.186,1120.186,1128.746,1099.196,38246.0,sh600519
4449,2020-04-20,1115.186,1121.486,1125.686,1110.986,24239.0,sh600519
4450,2020-04-21,1115.206,1094.186,1118.176,1087.186,29224.0,sh600519
4451,2020-04-22,1100.186,1138.686,1143.686,1096.406,44035.0,sh600519
4452,2020-04-23,1144.186,1146.446,1159.866,1141.956,26899.0,sh600519
4453,2020-04-24,1142.186,1144.746,1154.076,1129.366,19122.0,sh600519
4454,2020-04-27,1151.186,1170.186,1172.356,1145.146,25904.0,sh600519
4455,2020-04-28,1179.496,1173.316,1194.126,1166.066,34662.0,sh600519
4456,2020-04-29,1171.986,1169.086,1182.286,1152.186,23444.0,sh600519
4457,2020-04-30,1165.186,1159.886,1179.196,1153.066,24661.0,sh600519
4458,2020-05-06,1145.186,1194.186,1194.186,1144.186,35835.0,sh600519
4459,2020-05-07,1193.586,1206.186,1209.176,1187.186,27935.0,sh600519
4460,2020-05-08,1211.186,1208.796,1232.186,1202.696,29079.0,sh600519
4461,2020-05-11,1214.186,1217.196,1229.186,1207.856,23671.0,sh600519
4462,2020-05-12,1212.186,1227.186,1229.176,1210.186,19722.0,sh600519
4463,2020-05-13,1227.186,1230.136,1232.176,1217.066,22014.0,sh600519
4464,2020-05-14,1224.186,1220.776,1229.066,1219.296,18575.0,sh600519
4465,2020-05-15,1223.186,1207.186,1227.686,1196.066,26398.0,sh600519
4466,2020-05-18,1200.186,1240.396,1245.686,1199.316,34362.0,sh600519
4467,2020-05-19,1258.186,1240.296,1258.186,1232.186,24787.0,sh600519
4468,2020-05-20,1240.296,1245.186,1253.366,1230.996,21183.0,sh600519
4469,2020-05-21,1249.186,1260.286,1266.146,1247.046,23052.0,sh600519
4470,2020-05-22,1260.186,1222.386,1260.286,1217.066,34427.0,sh600519
4471,2020-05-25,1224.186,1257.086,1260.766,1215.186,31561.0,sh600519
4472,2020-05-26,1264.066,1252.186,1264.136,1249.186,22470.0,sh600519
4473,2020-05-27,1253.186,1232.186,1254.186,1227.186,26777.0,sh600519
4474,2020-05-28,1232.156,1238.186,1241.126,1215.316,26486.0,sh600519
4475,2020-05-29,1226.286,1260.786,1264.166,1226.286,30444.0,sh600519
4476,2020-06-01,1275.186,1313.686,1314.286,1275.186,35480.0,sh600519
4477,2020-06-02,1310.196,1304.896,1322.086,1300.846,25960.0,sh600519
4478,2020-06-03,1309.186,1293.486,1311.686,1289.956,23557.0,sh600519
4479,2020-06-04,1290.186,1302.176,1305.186,1290.186,18037.0,sh600519
4480,2020-06-05,1299.436,1319.186,1323.066,1295.266,18347.0,sh600519
4481,2020-06-08,1319.186,1300.286,1329.186,1296.196,29300.0,sh600519
4482,2020-06-09,1302.186,1310.736,1319.186,1294.866,22612.0,sh600519
4483,2020-06-10,1319.186,1317.846,1327.516,1311.186,22701.0,sh600519
4484,2020-06-11,1305.196,1294.646,1312.176,1291.176,30712.0,sh600519
4485,2020-06-12,1281.356,1310.556,1310.556,1277.496,28427.0,sh600519
4486,2020-06-15,1296.186,1277.186,1305.786,1275.186,34615.0,sh600519
4487,2020-06-16,1292.686,1298.066,1308.186,1287.316,29207.0,sh600519
4488,2020-06-17,1306.046,1299.186,1306.086,1289.206,19453.0,sh600519
4489,2020-06-18,1299.086,1307.186,1307.386,1294.286,21010.0,sh600519
4490,2020-06-19,1314.186,1334.026,1339.386,1309.286,38958.0,sh600519
4491,2020-06-22,1329.286,1333.186,1338.076,1327.386,23247.0,sh600519
4492,2020-06-23,1329.186,1368.686,1376.186,1327.706,33934.0,sh600519
4493,2020-06-24,1374.811,1371.221,1376.921,1356.211,25139.0,sh600519
4494,2020-06-29,1359.211,1374.381,1377.211,1348.221,28081.0,sh600519
4495,2020-06-30,1374.331,1374.091,1380.191,1366.331,22446.0,sh600519
4496,2020-07-01,1379.211,1405.481,1417.311,1375.231,38682.0,sh600519
4497,2020-07-02,1410.211,1455.211,1462.111,1406.211,45884.0,sh600519
4498,2020-07-03,1461.211,1453.001,1463.711,1428.091,35126.0,sh600519
4499,2020-07-06,1449.211,1511.211,1527.211,1443.021,51822.0,sh600519
4500,2020-07-07,1514.301,1599.211,1656.031,1512.211,66664.0,sh600519
4501,2020-07-08,1591.211,1592.551,1630.211,1571.211,53170.0,sh600519
4502,2020-07-09,1602.211,1617.211,1623.211,1593.211,35033.0,sh600519
4503,2020-07-10,1600.211,1625.061,1647.811,1600.151,37100.0,sh600519
4504,2020-07-13,1625.891,1693.201,1698.211,1625.891,60727.0,sh600519
4505,2020-07-14,1693.201,1673.211,1693.241,1659.611,46094.0,sh600519
4506,2020-07-15,1656.091,1663.741,1693.811,1655.921,40713.0,sh600519
4507,2020-07-16,1641.121,1525.211,1641.121,1511.211,102242.0,sh600519
4508,2020-07-17,1531.211,1559.261,1583.801,1531.211,65902.0,sh600519
4509,2020-07-20,1563.711,1548.171,1575.201,1500.091,45280.0,sh600519
4510,2020-07-21,1557.851,1579.211,1614.011,1542.201,41970.0,sh600519
4511,2020-07-22,1569.211,1589.291,1621.211,1569.211,39201.0,sh600519
4512,2020-07-23,1583.211,1587.211,1602.211,1561.211,34321.0,sh600519
4513,2020-07-24,1566.061,1506.511,1577.211,1496.211,78752.0,sh600519
4514,2020-07-27,1527.221,1533.761,1541.011,1511.211,38788.0,sh600519
4515,2020-07-28,1541.211,1581.211,1591.211,1541.211,54912.0,sh600519
4516,2020-07-29,1601.211,1583.211,1601.211,1544.211,50748.0,sh600519
4517,2020-07-30,1582.411,1591.211,1611.801,1581.711,38373.0,sh600519
4518,2020-07-31,1596.211,1589.391,1616.211,1557.211,40685.0,sh600519
4519,2020-08-03,1598.091,1579.211,1607.791,1571.211,34661.0,sh600519
4520,2020-08-04,1586.211,1581.201,1594.201,1571.211,31941.0,sh600519
4521,2020-08-05,1573.301,1579.211,1584.301,1554.521,25522.0,sh600519
4522,2020-08-06,1581.211,1549.171,1585.241,1541.211,32649.0,sh600519
4523,2020-08-07,1555.981,1542.211,1560.881,1509.711,34242.0,sh600519
4524,2020-08-10,1539.181,1545.201,1556.171,1519.321,23624.0,sh600519
4525,2020-08-11,1551.211,1553.721,1577.641,1551.211,35818.0,sh600519
4526,2020-08-12,1544.211,1538.161,1552.211,1516.461,27934.0,sh600519
4527,2020-08-13,1541.211,1546.211,1550.091,1520.211,20541.0,sh600519
4528,2020-08-14,1551.111,1572.211,1576.911,1542.211,37653.0,sh600519
4529,2020-08-17,1585.211,1601.211,1615.561,1581.211,43572.0,sh600519
4530,2020-08-18,1608.591,1616.211,1631.211,1602.211,30423.0,sh600519
4531,2020-08-19,1611.211,1598.211,1628.211,1594.201,26915.0,sh600519
4532,2020-08-20,1585.211,1575.211,1590.211,1567.211,22382.0,sh600519
4533,2020-08-21,1584.211,1587.211,1609.211,1582.211,25082.0,sh600519
4534,2020-08-24,1611.211,1607.561,1619.211,1602.221,30933.0,sh600519
4535,2020-08-25,1616.011,1638.211,1657.991,1609.841,41872.0,sh600519
4536,2020-08-26,1645.211,1638.211,1656.211,1626.231,26216.0,sh600519
4537,2020-08-27,1643.201,1642.211,1645.191,1616.211,22636.0,sh600519
4538,2020-08-28,1642.211,1668.211,1675.211,1632.711,42300.0,sh600519
4539,2020-08-31,1681.791,1697.711,1727.211,1681.791,47810.0,sh600519
4540,2020-09-01,1703.211,1713.191,1713.211,1686.221,31640.0,sh600519
4541,2020-09-02,1736.211,1706.211,1739.211,1681.211,32009.0,sh600519
4542,2020-09-03,1706.211,1704.211,1723.211,1690.911,30437.0,sh600519
4543,2020-09-04,1677.211,1681.211,1688.201,1657.211,30858.0,sh600519
4544,2020-09-07,1671.211,1634.711,1689.201,1615.181,31112.0,sh600519
4545,2020-09-08,1643.211,1622.611,1649.011,1588.281,34472.0,sh600519
4546,2020-09-09,1610.881,1599.211,1622.211,1591.251,25964.0,sh600519
4547,2020-09-10,1614.951,1617.011,1631.211,1611.211,24778.0,sh600519
4548,2020-09-11,1599.211,1644.211,1647.211,1599.211,31088.0,sh600519
4549,2020-09-14,1656.211,1677.211,1680.211,1641.791,31056.0,sh600519
4550,2020-09-15,1681.201,1671.211,1681.201,1658.961,20821.0,sh600519
4551,2020-09-16,1671.211,1636.311,1676.021,1630.211,22516.0,sh600519
4552,2020-09-17,1611.211,1581.731,1611.211,1569.211,63680.0,sh600519
4553,2020-09-18,1576.211,1606.211,1606.211,1546.221,47201.0,sh600519
4554,2020-09-21,1603.971,1578.011,1603.971,1577.871,22444.0,sh600519
4555,2020-09-22,1561.211,1576.901,1598.191,1561.211,23265.0,sh600519
4556,2020-09-23,1546.211,1561.191,1577.221,1532.231,35726.0,sh600519
4557,2020-09-24,1547.181,1540.531,1570.091,1538.011,30051.0,sh600519
4558,2020-09-25,1541.211,1546.321,1561.211,1536.211,22583.0,sh600519
4559,2020-09-28,1546.401,1572.211,1579.711,1546.401,24232.0,sh600519
4560,2020-09-29,1580.541,1563.511,1580.611,1563.511,17431.0,sh600519
4561,2020-09-30,1571.211,1579.711,1603.111,1571.211,27088.0,sh600519
4562,2020-10-09,1603.211,1607.211,1617.631,1599.211,34240.0,sh600519
4563,2020-10-12,1611.211,1661.821,1661.821,1611.211,43729.0,sh600519
4564,2020-10-13,1661.831,1650.211,1661.831,1646.211,22944.0,sh600519
4565,2020-10-14,1651.211,1640.211,1658.191,1637.211,20481.0,sh600519
4566,2020-10-15,1632.341,1636.211,1646.211,1632.211,16204.0,sh600519
4567,2020-10-16,1636.211,1623.211,1645.791,1614.211,17377.0,sh600519
4568,2020-10-19,1636.211,1610.211,1645.191,1603.111,19226.0,sh600519
4569,2020-10-20,1611.201,1645.211,1646.181,1606.211,27735.0,sh600519
4570,2020-10-21,1645.311,1644.541,1653.361,1634.211,18901.0,sh600519
4571,2020-10-22,1641.211,1653.711,1656.211,1626.721,22481.0,sh600519
4572,2020-10-23,1651.991,1626.541,1658.801,1625.211,19292.0,sh600519
4573,2020-10-26,1530.211,1554.211,1574.131,1511.211,66015.0,sh600519
4574,2020-10-27,1554.211,1536.211,1555.211,1527.331,43944.0,sh600519
4575,2020-10-28,1537.211,1576.021,1588.211,1536.291,34637.0,sh600519
4576,2020-10-29,1566.051,1587.211,1619.211,1558.211,39374.0,sh600519
4577,2020-10-30,1589.211,1581.231,1607.211,1576.211,26055.0,sh600519
4578,2020-11-02,1586.211,1585.221,1606.211,1583.211,21066.0,sh600519
4579,2020-11-03,1596.201,1606.211,1617.111,1586.711,23497.0,sh600519
4580,2020-11-04,1611.211,1610.791,1615.211,1596.211,16444.0,sh600519
4581,2020-11-05,1628.211,1633.111,1643.691,1623.311,23524.0,sh600519
4582,2020-11-06,1641.761,1611.831,1642.801,1601.211,23052.0,sh600519
4583,2020-11-09,1612.591,1653.781,1661.891,1611.831,41470.0,sh600519
4584,2020-11-10,1664.131,1656.211,1675.691,1647.211,30189.0,sh600519
4585,2020-11-11,1656.211,1642.561,1688.711,1642.211,34851.0,sh600519
4586,2020-11-12,1641.221,1646.001,1661.211,1633.481,23473.0,sh600519
4587,2020-11-13,1635.211,1616.211,1640.091,1602.211,28155.0,sh600519
4588,2020-11-16,1622.211,1641.261,1641.261,1608.471,30613.0,sh600519
4589,2020-11-17,1651.211,1627.011,1653.561,1612.281,25224.0,sh600519
4590,2020-11-18,1626.211,1604.861,1631.741,1594.371,35179.0,sh600519
4591,2020-11-19,1595.711,1631.401,1636.211,1591.811,27816.0,sh600519
4592,2020-11-20,1631.211,1631.171,1647.211,1623.861,21875.0,sh600519
4593,2020-11-23,1682.221,1701.421,1721.111,1682.221,66637.0,sh600519
4594,2020-11-24,1681.201,1674.711,1693.711,1662.681,32465.0,sh600519
4595,2020-11-25,1672.711,1638.091,1680.091,1635.211,28226.0,sh600519
4596,2020-11-26,1637.211,1645.601,1651.201,1636.391,23228.0,sh600519
4597,2020-11-27,1643.871,1649.111,1651.241,1629.211,21569.0,sh600519
4598,2020-11-30,1646.211,1625.121,1650.111,1625.121,31940.0,sh600519
4599,2020-12-01,1637.211,1648.211,1650.201,1631.221,28196.0,sh600519
4600,2020-12-02,1657.211,1649.221,1660.211,1642.211,23572.0,sh600519
4601,2020-12-03,1649.221,1660.211,1666.871,1643.311,29506.0,sh600519
4602,2020-12-04,1663.211,1704.321,1711.311,1663.211,62491.0,sh600519
4603,2020-12-07,1713.911,1723.611,1751.601,1711.761,58331.0,sh600519
4604,2020-12-08,1726.211,1761.211,1786.211,1724.211,61454.0,sh600519
4605,2020-12-09,1777.161,1751.211,1777.211,1750.211,31152.0,sh600519
4606,2020-12-10,1751.211,1744.111,1760.981,1739.211,32654.0,sh600519
4607,2020-12-11,1745.991,1731.211,1748.531,1716.021,30776.0,sh600519
4608,2020-12-14,1738.981,1740.211,1741.191,1726.211,33052.0,sh600519
4609,2020-12-15,1744.711,1727.221,1748.431,1716.211,29605.0,sh600519
4610,2020-12-16,1741.711,1751.211,1756.881,1731.421,32150.0,sh600519
4611,2020-12-17,1756.711,1776.721,1779.211,1751.211,36031.0,sh600519
4612,2020-12-18,1763.021,1756.211,1780.221,1752.291,27077.0,sh600519
4613,2020-12-21,1751.211,1753.711,1762.441,1748.811,30697.0,sh600519
4614,2020-12-22,1761.181,1792.211,1810.201,1753.721,40651.0,sh600519
4615,2020-12-23,1809.201,1752.861,1817.411,1732.231,47706.0,sh600519
4616,2020-12-24,1729.211,1741.551,1770.091,1706.231,37857.0,sh600519
4617,2020-12-25,1714.201,1741.211,1758.211,1711.211,23088.0,sh600519
4618,2020-12-28,1737.811,1784.211,1800.011,1737.261,30080.0,sh600519
4619,2020-12-29,1784.211,1778.211,1798.011,1766.211,22868.0,sh600519
4620,2020-12-30,1781.211,1844.211,1844.211,1781.201,34452.0,sh600519
4621,2020-12-31,1852.211,1909.211,1910.191,1850.211,38860.0,sh600519
4622,2021-01-04,1911.191,1908.211,1916.201,1895.021,43514.0,sh600519
4623,2021-01-05,1901.211,1970.661,1970.661,1893.671,52116.0,sh600519
4624,2021-01-06,1976.011,2011.211,2036.211,1947.241,47410.0,sh600519
4625,2021-01-07,2008.211,2051.211,2051.211,1986.211,37931.0,sh600519
4626,2021-01-08,2053.211,2001.211,2062.091,1974.231,53862.0,sh600519
4627,2021-01-11,2001.211,2010.941,2061.711,1969.811,51080.0,sh600519
4628,2021-01-12,1999.211,2072.111,2072.111,1996.211,41059.0,sh600519
4629,2021-01-13,2075.211,2075.211,2084.541,2046.211,34390.0,sh600519
4630,2021-01-14,2067.211,2045.211,2074.211,2027.321,36152.0,sh600519
4631,2021-01-15,2026.211,1993.211,2045.561,1940.211,59509.0,sh600519
4632,2021-01-18,1972.271,1974.211,2002.691,1951.481,39144.0,sh600519
4633,2021-01-19,1984.321,1920.621,2007.511,1918.061,46345.0,sh600519
4634,2021-01-20,1919.211,1951.841,1966.701,1893.711,45082.0,sh600519
4635,2021-01-21,1959.211,1981.211,2001.231,1952.211,38310.0,sh600519
4636,2021-01-22,1980.211,1991.161,2011.211,1971.311,29248.0,sh600519
4637,2021-01-25,1994.211,2086.211,2090.711,1994.211,55957.0,sh600519
4638,2021-01-26,2096.211,2053.101,2098.211,2036.321,31747.0,sh600519
4639,2021-01-27,2053.101,2000.211,2053.101,1996.211,37120.0,sh600519
4640,2021-01-28,1991.211,1999.211,2020.871,1971.231,35129.0,sh600519
4641,2021-01-29,2012.401,2027.391,2060.691,2001.431,33701.0,sh600519
4642,2021-02-01,2041.211,2020.531,2071.211,2006.211,29341.0,sh600519
4643,2021-02-02,2023.431,2056.211,2061.201,2013.311,34582.0,sh600519
4644,2021-02-03,2061.211,2101.121,2109.481,2051.211,38714.0,sh600519
4645,2021-02-04,2102.211,2232.061,2241.211,2102.211,63851.0,sh600519
4646,2021-02-05,2236.211,2224.211,2275.811,2202.211,39729.0,sh600519
4647,2021-02-08,2248.211,2280.011,2290.091,2224.211,35786.0,sh600519
4648,2021-02-09,2280.011,2367.641,2367.641,2261.211,33297.0,sh600519
4649,2021-02-10,2396.211,2512.211,2512.411,2396.211,61371.0,sh600519
4650,2021-02-18,2499.191,2382.211,2539.091,2376.211,65912.0,sh600519
4651,2021-02-19,2362.371,2371.211,2407.871,2292.811,59385.0,sh600519
4652,2021-02-22,2366.211,2199.231,2366.211,2189.431,78935.0,sh600519
4653,2021-02-23,2176.351,2218.211,2256.101,2176.211,57455.0,sh600519
4654,2021-02-24,2219.201,2100.211,2229.211,2071.711,82116.0,sh600519
4655,2021-02-25,2120.211,2061.211,2135.711,2032.421,59726.0,sh600519
4656,2021-02-26,2011.211,2033.991,2091.161,1978.511,66525.0,sh600519
4657,2021-03-01,2090.211,2069.211,2090.211,2031.211,44916.0,sh600519
4658,2021-03-02,2091.211,1969.211,2091.211,1944.211,70765.0,sh600519
4659,2021-03-03,1951.211,2051.211,2060.981,1944.211,54215.0,sh600519
4660,2021-03-04,2006.211,1944.211,2007.211,1921.311,65088.0,sh600519
4661,2021-03-05,1911.211,1971.321,2006.211,1899.211,63779.0,sh600519
4662,2021-03-08,1986.171,1871.211,1996.211,1871.211,63100.0,sh600519
4663,2021-03-09,1866.211,1848.201,1911.211,1811.391,82266.0,sh600519
4664,2021-03-10,1888.211,1881.221,1911.081,1878.211,51172.0,sh600519
4665,2021-03-11,1886.211,1959.211,1991.201,1872.691,56769.0,sh600519
4666,2021-03-12,1981.211,1937.211,1988.211,1913.221,40323.0,sh600519
4667,2021-03-15,1961.211,1886.661,1981.011,1862.361,62485.0,sh600519
4668,2021-03-16,1886.141,1921.711,1931.201,1876.211,34649.0,sh600519
4669,2021-03-17,1911.211,1941.571,1961.211,1887.221,31375.0,sh600519
4670,2021-03-18,1946.211,1980.911,1997.571,1946.211,33865.0,sh600519
4671,2021-03-19,1946.211,1921.211,1954.211,1903.441,35781.0,sh600519
4672,2021-03-22,1911.311,1901.201,1937.301,1866.761,36914.0,sh600519
4673,2021-03-23,1910.091,1907.211,1920.011,1881.211,27446.0,sh600519
4674,2021-03-24,1892.211,1900.211,1924.211,1892.211,29357.0,sh600519
